id,temp,time,distance,cadence,heartrate,altitude,velocity_smooth,grade_smooth
16,20,1481,5204.3,86,86,22.2,3.6,-0.4
16,20,1482,5207.5,86,86,22,3.6,-0.3
16,20,1495,5252.1,86,86,21.8,3.4,0
16,20,1487,5225,86,86,21.8,3.4,-0.8
16,20,1493,5245.1,86,86,21.8,3.4,-0.3
16,20,1500,5269.8,86,86,21.8,3.5,0
16,20,1501,5273.4,86,86,21.8,3.5,0.4
16,20,1513,5316.4,86,86,21.6,3.6,-0.5
16,20,1515,5322.7,86,86,21.6,3.5,-0.4
16,20,1508,5298,86,86,22,3.5,-0.4
16,20,1504,5284.1,86,86,21.8,3.6,-0.4
16,20,1517,5328.3,86,86,21.6,3.4,1.1
16,20,1523,5348.6,86,86,21.8,3.2,0.4
16,20,1532,5379.9,86,86,21.6,3.5,-0.7
16,20,1524,5352.1,86,86,22,3.4,0
16,20,1538,5401.3,86,86,21.6,3.6,0
16,20,1530,5372.9,86,86,21.8,3.5,-0.4
16,20,1540,5408,86,86,21.6,3.5,0.4
16,20,1546,5429.2,86,86,21.8,3.5,1.1
16,20,1553,5453.9,86,86,22.2,3.5,0
16,20,1547,5432.9,86,86,21.8,3.6,1.2
16,20,1560,5478.3,86,86,21.8,3.5,-0.4
16,20,1554,5457.3,86,86,22.2,3.5,0
16,20,1570,5514.6,86,86,22,3.7,0.3
16,20,1562,5485.2,86,86,21.8,3.5,-0.3
16,20,1576,5536.7,86,86,22,3.7,0
16,20,1568,5506.8,86,86,22,3.6,0.3
16,20,1578,5544.1,86,86,22,3.7,0
16,20,1586,5573.3,86,86,22,3.6,0
16,20,1584,5566.3,86,86,22,3.7,0
16,20,1594,5601.3,86,86,22,3.5,0
16,20,1599,5620.3,86,86,22,3.7,0
16,20,1592,5594.1,86,86,22,3.5,0
16,20,1606,5645.2,86,86,22,3.6,0
16,20,1612,5665.8,86,86,22,3.4,0.4
16,20,1605,5641.7,86,86,22,3.7,0
16,20,1620,5693.8,86,86,22.2,3.5,0.6
16,20,1630,5732.8,86,86,22.4,3.9,0.3
16,20,1624,5709.2,86,86,22.2,3.6,0.6
16,20,1637,5758.6,86,86,22.4,3.7,0.4
16,20,1632,5740.3,86,86,22.4,3.9,0
16,20,1614,5672.9,86,86,22,3.5,0.3
16,20,1639,5765.7,86,86,22.2,3.6,0
16,20,1645,5788.4,86,86,22.6,3.7,-0.3
16,20,1647,5795.6,86,86,22.4,3.7,-0.3
16,20,1661,5845,86,86,22.2,3.5,-0.4
16,20,1653,5817.3,86,86,22.2,3.6,-0.7
16,20,1655,5824.3,86,86,22,3.6,-0.4
16,20,1668,5870.3,86,86,22,3.6,0.4
16,20,1662,5848.5,86,86,22.2,3.5,0
16,20,1670,5877.7,86,86,22,3.6,0.4
16,20,1676,5898.7,86,86,22.4,3.5,0
16,20,1677,5902.6,86,86,22.4,3.6,-0.4
16,20,1683,5925.3,86,86,22,3.8,-1.5
16,20,1690,5951.5,86,86,21.6,3.7,-0.8
16,20,1684,5929,86,86,21.8,3.8,-1.5
16,20,1697,5976.5,86,86,21.6,3.6,-0.6
16,20,1698,5980.3,86,86,21.4,3.6,0.4
16,20,1691,5955.2,86,86,21.6,3.7,-0.8
16,20,1700,5987.5,86,86,21.4,3.6,0.4
16,20,1705,6005.5,87,87,21.8,3.6,0.7
16,20,1711,6027.3,86,86,21.8,3.6,0.9
16,20,1713,6034.5,86,86,21.8,3.6,0.4
16,20,1719,6056.7,86,86,22,3.7,0.4
16,20,1720,6060.3,86,86,22,3.7,0.3
16,20,1723,6071.8,87,87,22,3.7,-0.3
16,20,1728,6092.1,86,86,22,4,-0.3
16,20,1734,6114.8,86,86,21.8,3.9,-0.3
16,20,1736,6122.5,86,86,21.8,3.8,-0.4
16,20,1740,6137.6,86,86,21.8,3.8,0
16,20,1743,6148.6,86,86,21.8,3.7,0
16,20,1749,6171.4,86,86,21.8,3.8,0.3
16,20,1751,6178.8,86,86,21.8,3.8,0.7
16,20,1757,6201.1,87,87,22,3.7,0.7
16,20,1758,6204.6,87,87,22.2,3.7,0.8
16,20,1764,6226.9,86,86,22.2,3.7,0.4
16,20,1765,6230.9,86,86,22.2,3.8,0
16,20,1774,6262.8,87,87,22.2,3.4,0
16,20,1769,6245.8,86,86,22.2,3.8,0
16,20,1775,6266.5,87,87,22.2,3.4,-0.5
16,20,1772,6255.9,87,87,22.2,3.6,0
16,20,1779,6280,87,87,22.2,3.4,-0.4
16,20,1784,6297.9,86,86,22,3.5,0
16,20,1787,6308.6,86,86,22,3.6,-0.4
16,20,1793,6330.1,86,86,22.2,3.6,-0.4
16,20,1794,6333.5,86,86,22,3.6,-0.4
16,20,1800,6354.9,86,86,21.8,3.5,-1.1
16,20,1803,6365.5,86,86,21.8,3.6,-0.3
16,20,1809,6386.8,86,86,21.6,3.5,-0.3
16,20,1812,6397.2,86,86,21.8,3.5,0
16,20,1818,6419.5,86,86,21.6,3.6,0.7
16,20,1819,6423.1,86,86,21.8,3.7,0.7
16,20,1824,6440.5,86,86,22,3.5,1.6
16,20,1828,6455,86,86,22.2,3.5,1
16,20,1832,6469.3,86,86,22.4,3.6,0.9
16,20,1836,6484.4,86,86,22.4,3.7,0.3
16,20,1842,6506.4,86,86,22.6,3.7,0
16,20,1844,6513.4,86,86,22.4,3.6,-0.4
16,20,1850,6536.4,86,86,22.4,3.8,-0.7
16,20,1851,6539.8,86,86,22.2,3.8,-0.4
16,20,1857,6562.2,86,86,22.2,3.7,0
16,20,1858,6565.5,86,86,22.2,3.7,0.8
16,20,1864,6585.9,86,86,22.4,3.4,-0.4
16,20,1865,6589.2,86,86,22.6,3.4,0.4
16,20,1871,6610.4,86,86,22,3.5,-0.4
16,20,1874,6620.5,87,87,22.4,3.5,-1.1
16,20,1880,6640.9,86,86,22.2,3.4,-0.4
16,20,1881,6644.3,86,86,22,3.4,-1.5
16,20,1887,6665.8,86,86,21.8,3.6,-0.8
16,20,1889,6672.9,86,86,21.6,3.6,-0.4
16,20,1895,6694.1,86,86,21.8,3.5,0.4
16,20,1896,6697.6,86,86,21.8,3.5,0
16,20,1902,6719.5,86,86,22,3.6,0.3
16,20,1908,6741.2,86,86,21.6,3.6,0.3
16,20,1914,6764.3,86,86,22,3.7,-0.3
16,20,1915,6768.2,86,86,22,3.9,0
16,20,1921,6790.4,87,87,21.8,3.7,-0.7
16,20,1923,6797.8,87,87,21.6,3.7,-0.5
16,20,1929,6820.6,86,86,21.6,3.8,-0.3
16,20,1935,6842.3,86,86,21.6,3.7,0
16,20,1937,6849.8,86,86,21.6,3.6,0
16,20,1943,6871.2,86,86,21.6,3.6,0
16,20,1949,6894.5,86,86,21.6,3.7,0.3
16,20,1950,6898.5,86,86,21.6,3.9,0.8
16,20,1956,6920.1,86,86,21.8,3.7,1.2
16,20,1957,6923.9,86,86,22,3.6,1.9
16,20,1958,6927,86,86,22,3.6,2.8
16,20,1959,6930.9,86,86,22.2,3.6,0
16,20,1960,6934.5,86,86,22.2,3.6,0.4
16,20,1965,6953.1,86,86,22,3.7,0.3
16,20,1977,6996.3,86,86,22.4,3.6,0.3
16,20,1971,6975.3,86,86,22.2,3.7,0
16,20,1979,7003,86,86,22.2,3.5,0
16,20,1984,7020,86,86,22.2,3.4,-0.4
16,20,1987,7031.1,86,86,22.2,3.5,0
16,20,1993,7051.1,86,86,22.2,3.5,0
16,20,1996,7061.7,86,86,22.2,3.4,0
16,20,2000,7076.7,86,86,22.2,3.7,0.3
16,20,2006,7099.4,86,86,22.2,3.8,0.6
16,20,2012,7120.2,87,87,22.4,3.6,1.2
16,20,2013,7124,87,87,22.6,3.5,1.1
16,20,2018,7141.6,86,86,23,3.6,0
16,20,2021,7152.4,86,86,22.8,3.5,-0.3
16,20,2027,7174.1,86,86,22.4,3.6,-1.6
16,20,2029,7181.2,86,86,22.4,3.6,-1.1
16,20,2035,7202.5,86,86,22,3.5,-0.3
16,20,2037,7209.5,86,86,22.2,3.5,-0.3
16,20,2043,7231.4,86,86,22.2,3.6,0.7
16,20,2045,7238.8,86,86,22.2,3.7,0.7
16,20,2051,7260,86,86,22.4,3.6,0.7
16,20,2052,7263.7,86,86,22.6,3.6,0.4
16,20,2058,7286,86,86,22.6,3.7,-0.4
16,20,2059,7289.7,86,86,22.4,3.7,-0.8
16,20,2065,7311.7,86,86,22.2,3.7,0.4
16,20,2066,7315.3,86,86,22.2,3.7,0.8
16,20,2072,7336.9,86,86,22.8,3.6,0.8
16,20,2073,7340.3,86,86,22.8,3.6,1.1
16,20,2079,7360.9,86,86,22.6,3.4,0
16,20,2081,7367.9,86,86,22.8,3.4,0.3
16,20,2087,7389.8,86,86,22.8,3.6,0.6
16,20,2093,7411.2,86,86,23,3.6,0
16,20,2099,7432.5,86,86,23,3.6,0.2
16,20,2105,7454.4,86,86,22.8,3.6,0
16,20,2111,7474.5,86,86,23,3.5,0
16,20,2112,7478.3,86,86,23,3.4,0.4
16,20,2118,7500.4,86,86,23,3.7,-0.8
16,20,2119,7504.3,86,86,23,3.7,-0.3
16,20,2124,7523.2,86,86,22.6,3.8,-0.4
16,20,2130,7545.3,87,87,22.8,3.7,-0.3
16,20,2131,7549.1,86,86,22.8,3.7,0.4
16,20,2144,7596,86,86,22.8,3.6,0.4
16,20,2138,7574.2,86,86,22.8,3.6,0
16,20,2137,7570.8,86,86,22.8,3.6,0
16,20,2151,7621,86,86,23,3.6,0.4
16,20,2157,7642.2,86,86,23,3.5,0.4
16,20,2150,7617.5,86,86,22.8,3.6,0.3
16,20,2159,7649.1,86,86,23,3.5,0
16,20,2165,7671.2,86,86,23,3.6,0
16,20,2171,7692.6,86,86,23,3.6,0.3
16,20,2172,7696.2,86,86,23,3.6,0.4
16,20,2178,7717.3,86,86,23.2,3.5,0.8
16,20,2179,7720.9,86,86,23.2,3.5,0.8
16,20,2185,7742.3,86,86,23.4,3.6,0.4
16,20,2187,7749.1,86,86,23.4,3.5,0.4
16,20,2193,7770.5,86,86,23.4,3.5,0.4
16,20,2194,7774.2,86,86,23.4,3.6,0.4
16,20,2200,7796.5,86,86,23.6,3.7,0
16,20,2202,7804.2,86,86,23.6,3.8,0.8
16,20,2208,7825.9,86,86,23.4,3.7,0.3
16,20,2214,7847.4,86,86,24,3.6,-0.5
16,20,2219,7865.9,86,86,23.8,3.6,-0.3
16,20,2224,7886.3,86,86,23.2,3.9,-1.2
16,20,2225,7890.2,86,86,23.2,4.1,-1.2
16,20,2231,7913.3,86,86,23.2,3.9,-0.4
16,20,2232,7917.2,86,86,23.2,3.9,-0.7
16,20,2238,7939.7,86,86,23,3.8,-0.4
16,20,2240,7947.1,86,86,22.8,3.7,-0.4
16,20,2246,7969.1,86,86,23,3.7,-0.4
16,20,2247,7972.2,86,86,23,3.6,0.4
16,20,2253,7994.1,86,86,22.8,3.6,0.4
16,20,2255,8000.9,86,86,23,3.6,0
16,20,2264,8033.7,87,87,23,3.6,0.7
16,20,2261,8022.8,86,86,23.2,3.6,0.7
16,20,2268,8048.5,87,87,23.2,3.7,0.5
16,20,2273,8064.7,86,86,23.4,3.2,1.4
16,20,2272,8062.1,86,86,23.4,3.6,1.1
16,20,2275,8070.6,87,87,23.4,3.2,2.3
16,20,2277,8077.4,88,88,23.6,3.1,3
16,20,2280,8087.7,87,87,24,3.4,2.4
16,20,2281,8091,87,87,24.2,3.4,1.4
16,20,2287,8112.1,86,86,24.4,3.5,1.9
16,20,2289,8118.9,86,86,24.2,3.5,1.5
16,20,2295,8140.7,86,86,25,3.6,1.7
16,20,2296,8144.1,86,86,25,3.6,3.4
16,20,2297,8147.7,86,86,25,3.6,3.3
16,20,2299,8154.5,86,86,25.4,3.6,3.3
16,20,2302,8164.9,86,86,25.8,3.4,4
16,20,2303,8168.2,86,86,25.8,3.4,3.8
16,20,2306,8177.8,86,86,26.2,3.3,4.9
16,20,2310,8191.2,87,87,26.8,3.3,5.4
16,20,2312,8197.5,87,87,27.4,3.3,5.9
16,20,2316,8209.1,86,86,28,3,5.5
16,20,2319,8218.4,86,86,28.6,3,4.6
16,20,2323,8231.3,86,86,29,3.2,4.8
16,20,2327,8244.9,86,86,29.6,3.3,4.6
16,20,2333,8266,86,86,30.8,3.5,5.2
16,20,2337,8280.2,86,86,31.6,3.5,4.4
16,20,2339,8287.2,86,86,31.8,3.5,3
16,20,2344,8304.7,86,86,32.4,3.5,2.4
16,20,2331,8259,86,86,30.4,3.5,5.3
16,20,2351,8330.1,86,86,32.8,3.6,0.4
16,20,2357,8353.1,86,86,32.6,3.8,-1.5
16,20,2358,8357.1,86,86,32.6,3.9,-2.2
16,20,2350,8326.4,86,86,32.6,3.6,1.2
16,20,2364,8378.6,86,86,31.8,3.6,-2.9
16,20,2366,8385.6,86,86,31.6,3.6,-3.6
16,20,2380,8433.2,86,86,29.6,3.5,-6.5
16,20,2385,8450.3,86,86,28.2,3.5,-6.4
16,20,2374,8412,86,86,30.6,3.3,-5.3
16,20,2373,8408.4,86,86,31,3.3,-4
16,20,2387,8457.4,86,86,27.8,3.5,-5.5
16,20,2389,8465.2,87,87,27.2,3.6,-4.8
16,20,2397,8495.7,86,86,26,3.8,-4.4
16,20,2394,8484.3,86,86,26.8,3.8,-4.8
16,20,2401,8511.5,86,86,25.2,3.9,-6.3
16,20,2402,8515.7,86,86,25,4,-5.5
16,20,2406,8531.6,86,86,23.8,4,-4.7
16,20,2408,8539.1,86,86,23.6,3.9,-4.7
16,20,2414,8563,87,87,22.8,3.9,-2.8
16,20,2417,8574.6,87,87,22.6,3.9,0.4
16,20,2415,8566.8,87,87,22.6,4,-0.7
16,20,2428,8616,86,86,23,3.8,0.6
16,20,2422,8593.5,86,86,23.2,3.8,1.1
16,20,2435,8642.1,86,86,23,3.7,0.8
16,20,2429,8619.6,86,86,23.2,3.7,-0.4
16,20,2436,8645.8,87,87,23,3.7,0
16,19,2442,8667.6,86,86,23.4,3.6,0
16,19,2443,8671.3,86,86,23.2,3.6,0
16,19,2448,8689.2,86,86,23,3.6,-1.3
16,19,2450,8696.4,86,86,23,3.6,-0.8
16,19,2455,8714.3,86,86,22.8,3.6,0
16,19,2464,8748,86,86,23.2,3.8,1.6
16,19,2457,8721.6,86,86,22.8,3.6,0.4
16,19,2471,8772.9,86,86,23.6,3.6,-0.8
16,19,2470,8769.3,86,86,23.8,3.6,-0.4
16,19,2477,8794.4,86,86,22.8,3.6,-2.4
16,19,2463,8744,86,86,23,3.7,1.8
16,19,2479,8801.2,86,86,22.8,3.5,-0.6
16,19,2490,8840.3,86,86,23.2,3.6,0.6
16,19,2484,8818.8,86,86,22.6,3.5,0.8
16,19,2497,8867.4,86,86,23.2,3.9,0.4
16,19,2491,8843.8,86,86,23.2,3.6,1.1
16,19,2498,8871.5,86,86,23.2,4,0
16,19,2504,8893.3,87,87,23.4,3.7,0.3
16,19,2516,8936.8,86,86,23.4,3.6,0.6
16,19,2510,8915.8,86,86,23.2,3.7,0.5
16,19,2519,8947.4,86,86,23.6,3.5,1.7
16,19,2522,8957.9,86,86,23.8,3.5,1.1
16,19,2523,8961.6,86,86,24,3.5,0.4
16,19,2526,8971.7,86,86,23.8,3.5,0.5
16,19,2533,8998.1,86,86,24,3.8,0.3
16,19,2542,9029.3,86,86,24,3.5,0.3
16,19,2532,8994.5,86,86,23.8,3.7,0
16,19,2539,9018.9,87,87,24,3.5,0.7
16,19,2548,9051.3,86,86,24.2,3.6,0.4
16,19,2550,9058.4,86,86,24.2,3.6,0.5
16,19,2552,9065.7,86,86,24.2,3.6,0
16,19,2553,9069.1,86,86,24.2,3.6,1.4
16,19,2564,9105,87,87,24.8,3.3,1.6
16,19,2563,9101.5,86,86,24.8,3.2,1.4
16,19,2556,9078.9,86,86,24.2,3.4,1.5
16,19,2571,9130.2,86,86,25,3.6,1
16,19,2570,9126.6,86,86,25,3.6,1.2
16,19,2586,9184.8,87,87,25.8,3.6,2.5
16,19,2580,9163.3,86,86,25.4,3.7,1.4
16,19,2577,9152.5,86,86,25.4,3.7,1.4
16,19,2587,9188.4,87,87,25.8,3.6,3.4
16,19,2593,9208,86,86,26.8,3.3,5.3
16,19,2594,9211,86,86,27,3.2,5.3
16,19,2608,9253.9,86,86,29.2,3.1,5.2
16,19,2605,9244.6,86,86,28.8,3.1,5.5
16,19,2599,9226.2,86,86,28,3,5.2
16,19,2612,9265.8,86,86,30,3,6.6
16,19,2613,9268.8,86,86,30.2,3,7.3
16,19,2618,9283.8,86,86,31.4,3,6.5
16,19,2619,9286.8,86,86,31.6,3,7.3
16,19,2625,9305.5,86,86,32.6,3.1,7
16,19,2628,9315.2,86,86,33.6,3.2,6.4
16,19,2629,9318.2,86,86,33.8,3.1,6.3
16,19,2636,9339.9,86,86,35,3.1,5.4
16,19,2643,9363,86,86,36.2,3.2,5.4
16,19,2649,9382.1,86,86,37.2,3.2,4.4
16,19,2650,9385.2,86,86,37.4,3.2,4
16,19,2656,9403.4,86,86,37.8,3,4.3
16,19,2659,9412.9,86,86,38.2,3.1,4.3
16,19,2664,9428.9,86,86,39.2,3.2,5.8
16,19,2665,9432.1,86,86,39.4,3.2,6.4
16,19,2669,9444.5,86,86,40.2,3.1,6.5
16,19,2671,9450.6,86,86,40.6,3.1,7
16,19,2677,9469,86,86,41.8,3.1,7
16,19,2678,9472.1,86,86,42.2,3.1,6
16,19,2681,9481.5,86,86,42.8,3.1,5.3
16,19,2686,9497.5,86,86,43.4,3.2,5.4
16,19,2690,9510.7,86,86,44,3.2,4.9
16,19,2695,9526.7,86,86,45,3.2,6.2
16,19,2694,9523.6,86,86,45,3.3,5.7
16,19,2701,9546.4,86,86,46.2,3.3,7
16,19,2702,9549.4,86,86,46.4,3.2,7.8
16,19,2706,9561,87,87,47.6,2.9,8.2
16,19,2711,9575.8,86,86,48.6,3,5.4
16,19,2718,9597.8,86,86,49.6,3.1,6.7
16,19,2710,9572.9,86,86,48.6,2.9,6.7
16,19,2721,9607.8,86,86,50.8,3.2,6.7
16,19,2717,9594.5,86,86,49.4,3.1,6.3
16,19,2723,9614.7,86,86,51.2,3.4,6.8
16,19,2728,9630.5,86,86,51.8,3.2,5.4
16,19,2730,9636.3,86,86,52.2,3.1,6.1
16,19,2734,9648.2,86,86,53,3,7.3
16,19,2736,9654,86,86,53.6,3,7.2
16,19,2739,9663.3,86,86,54.2,3,7.5
16,19,2742,9672.2,86,86,54.8,3,6.8
16,19,2744,9677.7,86,86,55.2,2.9,5.5
16,19,2749,9692.5,86,86,56.2,2.9,5.4
16,19,2756,9714.1,86,86,57,3,5.9
16,19,2758,9720.5,86,86,57.4,3.1,6.1
16,19,2762,9732.1,86,86,58.4,3,7.9
16,19,2767,9747.2,86,86,59.6,3,7.4
16,19,2773,9764.7,86,86,60.8,2.9,8.4
16,19,2763,9735.1,86,86,58.8,2.9,7.3
16,19,2769,9753.2,86,86,59.8,3,7.4
16,19,2776,9772.9,86,86,61.6,2.8,8.9
16,19,2782,9789.6,86,86,63,2.7,9.4
16,19,2777,9775.9,86,86,62,2.8,8.8
16,19,2781,9786.9,86,86,62.8,2.8,9.2
16,19,2789,9809.9,86,86,65.2,2.9,9.4
16,19,2786,9801.1,86,86,64.2,2.8,9.2
16,19,2791,9815.2,86,86,65.4,2.8,8.5
16,19,2795,9826.9,86,86,66.4,2.8,9.1
16,19,2794,9823.7,86,86,66.2,2.8,7.9
16,19,2796,9830.1,86,86,66.8,3,6.5
16,19,2801,9845.3,86,86,67.6,3,3.4
16,19,2799,9839.3,86,86,67.6,3.1,4.8
16,19,2804,9855.8,86,86,67.8,3.3,2.1
16,19,2811,9877.8,86,86,68.4,3.1,2.6
16,19,2809,9871.8,86,86,68.2,3.3,2.8
16,19,2812,9881.4,86,86,68.6,3.2,0.9
16,19,2816,9894.9,86,86,68.8,3.4,0.8
16,19,2823,9917.6,86,86,68.6,3.3,0.7
16,19,2826,9927.5,86,86,68.8,3.3,1.2
16,19,2830,9939.5,87,87,69,3.1,2.6
16,19,2837,9960.3,87,87,69.6,3,3.6
16,19,2838,9963,87,87,69.8,2.9,4.7
16,19,2845,9982.9,87,87,70.8,2.8,6.3
16,19,2854,10008.2,86,86,72.6,2.8,6.8
16,19,2856,10013.5,86,86,73,2.9,7.3
16,19,2851,9998.8,86,86,71.8,2.8,6.3
16,19,2862,10032.7,86,86,74.2,3.1,6
16,19,2863,10037,86,86,74.6,3.4,5.9
16,19,2868,10054.2,86,86,75.4,3.4,2
16,19,2867,10051.6,86,86,75.2,3.8,5.5
16,19,2878,10086.2,86,86,75.6,3.2,0
16,19,2872,10065.6,86,86,76,2.8,0.3
16,19,2885,10109.4,86,86,75.4,3.4,-1
16,19,2886,10112.9,86,86,75.4,3.3,-0.4
16,19,2893,10136.6,86,86,75.4,3.4,-0.3
16,19,2889,10123.4,86,86,75.4,3.4,-0.4
16,19,2899,10157.3,86,86,75.2,3.4,-0.3
16,19,2905,10177.7,86,86,75.2,3.4,-0.3
16,19,2908,10189,86,86,75.2,3.5,0
16,19,2912,10204.3,86,86,75.2,3.8,0.4
16,19,2918,10226.6,86,86,75.2,3.8,0.6
16,19,2919,10230.3,86,86,75.4,3.7,0.7
16,19,2925,10251.4,86,86,75.6,3.5,1.4
16,19,2927,10258,86,86,75.6,3.5,1.7
16,19,2930,10268,86,86,75.8,3.3,2.6
16,19,2933,10278.3,86,86,76.2,3.4,2
16,19,2934,10281.6,86,86,76.4,3.4,2.6
16,19,2944,10313.9,86,86,77,3.2,2.3
16,19,2939,10297.8,86,86,76.4,3.3,2.6
16,19,2947,10324.7,86,86,77.4,3.4,3.5
16,19,2950,10334.7,86,86,77.6,3.5,3.6
16,19,2956,10355.5,86,86,78.4,3.4,3.2
16,19,2957,10358.8,86,86,78.6,3.4,3.5
16,19,2960,10368.3,86,86,78.8,3.4,2.8
16,19,2962,10374.6,86,86,79,3.2,2.5
16,19,2967,10391.6,86,86,79.4,3.3,3.4
16,19,2969,10398.4,86,86,79.6,3.4,3.1
16,19,2974,10415.7,86,86,80.4,3.4,3.5
16,19,2977,10425.8,86,86,80.6,3.4,3
16,19,2982,10443.1,86,86,81.2,3.4,2.7
16,19,2988,10464.4,86,86,81.6,3.5,3.1
16,19,2989,10467.8,86,86,81.8,3.5,3.5
16,19,2990,10471.3,86,86,82,3.5,4.4
16,19,2995,10488.8,86,86,82.8,3.5,2.3
16,19,2996,10491.8,86,86,82.8,3.4,1
16,19,3002,10511.5,86,86,82.8,3.2,-0.4
16,19,3008,10531.6,86,86,82.6,3.3,-0.6
16,19,3010,10538.1,86,86,82.6,3.3,-0.4
16,19,3016,10558.8,86,86,82.4,3.4,0.4
16,19,3017,10562.2,86,86,82.6,3.4,0.4
16,19,3024,10584.4,86,86,82.8,3.2,1
16,19,3025,10587.5,87,87,82.8,3.2,-0.5
16,19,3028,10597.1,88,88,82.8,3.2,-1.7
16,19,3031,10606,87,87,82.4,3.1,-0.6
16,19,3036,10619.4,87,87,82.2,2.8,0.6
16,19,3037,10622.3,86,86,82.6,2.7,2.2
16,19,3040,10632.8,86,86,83,3,3.2
16,19,3043,10643.2,86,86,83.2,3.5,2.7
16,19,3049,10663.2,87,87,83.6,3.4,1.6
16,19,3050,10666.3,87,87,83.8,3.3,0.3
16,19,3056,10683.4,87,87,83.8,2.9,-0.3
16,19,3063,10705.6,87,87,83.4,3,-0.6
16,19,3068,10721.6,86,86,83.4,3.2,0.3
16,19,3073,10737.3,86,86,83.4,3.2,1.2
16,19,3083,10769.6,86,86,84.2,3.2,2.6
16,19,3084,10773.2,86,86,84.2,3.3,3.4
16,19,3080,10758.9,86,86,84,3.1,1.6
16,19,3087,10782.7,86,86,84.6,3.4,5.2
16,19,3089,10788.7,86,86,85,3.1,5.5
16,19,3094,10804.5,86,86,86,3.1,6.5
16,19,3101,10822.9,86,86,87.2,2.6,6.7
16,19,3100,10820.1,86,86,86.8,2.9,6.6
16,19,3112,10855.1,86,86,89.4,2.9,7.2
16,19,3113,10858,86,86,89.6,3,8.2
16,19,3120,10878.6,86,86,91.6,2.9,10.1
16,19,3106,10836.9,86,86,88.2,2.8,7.4
16,19,3116,10867.2,86,86,90.4,3,9.2
16,19,3125,10892,86,86,92.8,2.8,10.8
16,19,3132,10913,85,85,95,3.1,9.8
16,19,3127,10897.5,87,87,93.6,2.7,9.9
16,19,3133,10916,85,85,95.2,3.1,8.8
16,19,3128,10900.4,87,87,94,2.7,10
16,19,3136,10925.3,86,86,96.2,3.1,3.9
16,19,3140,10938,86,86,96.8,3.2,1.4
16,19,3135,10922,85,85,96,3.1,7.2
16,19,3146,10956.8,86,86,96.8,3.2,-0.5
16,19,3152,10977.4,86,86,96.8,3.3,-1.5
16,19,3158,10999,86,86,95.8,3.5,-2.1
16,19,3159,11002.8,86,86,95.8,3.6,-2.9
16,19,3165,11025,86,86,95.4,3.7,-2.3
16,19,3169,11039.7,86,86,95,3.7,-3
16,19,3172,11050.5,86,86,94.6,3.6,-3.8
16,19,3177,11068.8,88,88,93.8,3.6,-3.6
16,19,3178,11072.3,87,87,93.6,3.6,-3.5
16,19,3184,11095.1,86,86,93,3.8,-3.2
16,19,3186,11102.6,86,86,92.8,3.8,-2.8
16,19,3197,11143.3,86,86,91.6,3.7,-1.8
16,19,3203,11166.8,87,87,91.6,3.8,-1.4
16,19,3209,11190.4,87,87,91.2,3.9,-0.6
16,19,3192,11124.9,86,86,92,3.7,-2
16,19,3210,11194.6,87,87,91,4,-0.6
16,19,3215,11215.2,87,87,91.2,4.1,0
16,19,3219,11231.4,86,86,91.2,4.1,0.3
16,19,3225,11254,86,86,91.2,3.9,0
16,19,3226,11257.8,86,86,91.2,3.8,-0.4
16,19,3230,11273.8,86,86,91.2,4,-0.7
16,19,3240,11309.2,86,86,90.8,3.5,0
16,19,3234,11288,86,86,91,3.8,-0.7
16,19,3248,11338,86,86,91.2,3.6,0.5
16,19,3242,11316.4,86,86,90.8,3.5,0.4
16,19,3249,11341.3,86,86,91.2,3.6,0.4
16,19,3252,11352.2,86,86,91,3.6,0
16,19,3258,11373.5,86,86,91,3.6,0.3
16,19,3264,11395.6,86,86,91.2,3.6,1.5
16,19,3266,11402.2,87,87,91.4,3.6,1.9
16,19,3271,11418.7,86,86,92,3.3,2
16,19,3276,11437.7,86,86,92.2,3.6,1.5
16,19,3278,11444.8,86,86,92.2,3.7,1.1
16,19,3284,11467.1,86,86,92.4,3.7,0.7
16,19,3286,11474.7,87,87,92.6,3.7,1.1
16,19,3291,11491.5,87,87,92.6,3.5,1
16,19,3293,11498.6,86,86,92.8,3.4,-0.4
16,19,3295,11505.4,86,86,92.8,3.4,-2.5
16,19,3299,11519.4,87,87,92.4,3.5,-3.6
16,19,3302,11530.8,87,87,91.6,3.6,-2.9
16,19,3304,11538,87,87,91.4,3.7,-1
16,19,3311,11560.5,86,86,91.2,3.3,0.4
16,19,3317,11580.5,87,87,91.8,3.3,1.3
16,19,3318,11584.3,87,87,91.8,3.4,2.5
16,19,3323,11601.5,87,87,92.2,3.5,1.3
16,19,3325,11608.7,86,86,92.4,3.5,1.6
16,19,3330,11626.7,86,86,92.4,3.6,1.1
16,19,3332,11634.2,86,86,92.6,3.6,1.6
16,19,3333,11637.9,86,86,92.6,3.6,1.1
16,19,3339,11660,86,86,93.2,3.7,0.7
16,19,3345,11681.4,87,87,93,3.6,1.4
16,19,3347,11688.3,87,87,93,3.5,1.1
16,19,3353,11709,87,87,93.6,3.5,1.5
16,19,3354,11712.5,86,86,93.8,3.5,2.1
16,19,3360,11733.5,86,86,93.8,3.5,1.4
16,19,3363,11744.3,86,86,94.2,3.5,1.6
16,19,3369,11766.5,86,86,94.4,3.7,2.6
16,19,3371,11773.6,87,87,94.8,3.7,2.1
16,19,3375,11787.5,87,87,95.2,3.5,3
